create_time	distance	time_offset	count	speed	calorie
1533812161.606	12.71	UTC-0400	19	1.0	0.58
1534649831.755	77.02	UTC-0300	110	1.2836666	3.3
1534560661.816	44.95	UTC-0500	72	1.4444444	2.16
1533674180.228	9.789999	UTC-0400	14	1.1388887	0.36
1534485171.157	69.71	UTC-0500	105	1.1944444	3.42
1534318489.842	67.46	UTC-0500	99	1.1666666	3.03
1531951740.421	78.44999	UTC-0300	112	1.3074999	3.3599973
1532309699.512	72.99	UTC-0300	110	1.2164999	3.3
1534390535.632	73.9	UTC-0500	111	1.2316667	3.57
1530849717.451	59.67	UTC-0600	111	1.3333334	3.33
1532216125.752	49.27	UTC-0300	70	1.2777778	2.1
1531720499.063	74.84	UTC-0300	107	1.2473333	3.21
1534228499.506	37.53	UTC-0500	53	1.4444444	1.58
1532022598.784	31.11	UTC-0300	53	1.3888888	1.59
1530849717.653	53.75	UTC-0600	102	1.3611112	3.06
1531419448.399	37.04	UTC-0300	52	1.3333334	1.55
1531708497.404	20.82	UTC-0300	30	1.0	0.99
1534493603.013	45.31	UTC-0500	65	1.2118862	1.9499999
1533453382.47	70.75	UTC-0300	102	1.25	3.12
1533153297.156	77.74	UTC-0300	111	1.2956667	3.33
1532379908.955	47.42	UTC-0300	68	1.1944444	2.02
1532055423.981	81.37999	UTC-0300	116	1.3563331	3.4799984
1531969233.838	49.68	UTC-0300	71	1.2646626	2.1299999
1533267564.335	79.13	UTC-0300	106	1.6666666	3.18
1532303901.395	25.279997	UTC-0300	35	1.3291092	1.0299999
1532212496.188	57.42	UTC-0300	83	1.1944444	2.48
1531708501.179	79.11	UTC-0300	114	1.3185	3.42
1531728237.802	6.73	UTC-0300	9	1.9079827	0.26
1534604563.866	43.09	UTC-0300	65	1.3055556	2.46
1531290320.902	6.38	UTC-0300	9	1.3055556	0.27
1531963980.378	81.62	UTC-0300	111	1.509163	3.3799992
1530753300.204	68.03	UTC-0600	97	1.2777778	2.9
1534734710.75	0.0	UTC-0300	0	0.0	0.0
1534601667.672	42.46	UTC-0300	60	1.3333334	1.8
1531457055.638	76.47	UTC-0300	108	1.3333334	3.24
1534205458.314	4.21	UTC-0400	6	1.3611112	0.18
1534560661.925	64.82	UTC-0500	90	1.4444444	2.7
1531094476.448	39.04	UTC-0600	55	1.3333334	1.65
1530926098.732	14.04	UTC-0600	20	1.3333334	0.59
1531534374.785	15.17	UTC-0300	20	2.2222223	0.56
1533854222.54	14.41	UTC-0400	21	1.128517	0.6299999
1534573932.479	77.79	UTC-0500	115	1.3333334	3.45
1534037693.336	39.97	UTC-0400	57	1.1944444	1.7
1532892312.893	5.46	UTC-0300	8	2.1006024	0.25
1532558977.316	65.88	UTC-0300	94	1.2222222	2.82
1533599905.816	34.739998	UTC-0300	50	1.2216291	1.4999998
1531716911.746	69.38	UTC-0300	101	1.1563333	3.03
1534317299.127	40.1	UTC-0500	67	1.0555556	2.44
1531333235.699	75.76	UTC-0300	118	1.2777778	3.9
1533007471.267	41.169994	UTC-0300	59	1.2311046	1.7699988
1534318643.052	65.1	UTC-0500	98	1.2222222	2.94
1533436200.482	77.98996	UTC-0300	112	1.2998326	3.3599975
1534804499.081	116.76	UTC-0300	122	2.5277777	6.98
1533269707.064	73.15	UTC-0300	104	1.3055556	3.12
1531614704.991	10.32	UTC-0300	15	1.0833334	0.45
1533295439.294	14.86	UTC-0300	20	1.6388888	0.59
1531777835.002	79.41	UTC-0300	114	1.3235	3.42
1533957330.592	56.76	UTC-0400	79	1.4444443	2.37
1532147605.768	70.19	UTC-0300	99	1.3055556	2.98
1533791711.68	68.14	UTC-0400	100	1.1356666	3.0
1534654198.868	85.67	UTC-0300	122	1.4278332	3.66
1530706497.697	64.49	UTC-0600	95	1.0833334	2.85
1533347821.203	73.25997	UTC-0300	105	1.2409118	3.1499977
1534221299.81	12.78	UTC-0500	17	1.5	0.5
1534983298.2	37.32	UTC-0300	53	1.2777778	1.59
1534804986.38	81.52	UTC-0300	115	1.3586665	3.45
1533436196.955	78.82	UTC-0300	111	1.3333334	3.33
1534649703.264	78.69	UTC-0300	112	1.3115001	3.36
1534727322.052	75.6	UTC-0300	108	1.26	3.24
1534904869.305	39.339996	UTC-0300	55	1.367352	1.6299999
1531199099.575	28.09	UTC-0300	41	1.1388888	1.23
1533420486.857	21.68	UTC-0300	14	4.1666665	1.21
1534653296.251	20.35	UTC-0300	25	2.1388888	1.02
1530853559.001	76.56	UTC-0600	110	1.2759999	3.3
1531970959.839	78.64	UTC-0300	112	1.3106667	3.36
1534721227.528	12.45	UTC-0300	18	1.3333334	0.54
1533180136.069	4.0	UTC-0300	6	1.0	0.18
1533876780.842	48.33	UTC-0400	73	0.9537811	2.1999989
1533683237.642	16.75	UTC-0400	24	1.25	0.72
1532066992.344	49.81	UTC-0300	84	1.1944444	4.31
1531430135.245	19.54	UTC-0300	28	1.1944444	0.84
1534644196.169	71.0	UTC-0300	109	1.1833333	3.27
1531881297.057	79.1	UTC-0300	113	1.3183334	3.39
1534974802.24	78.12	UTC-0300	111	1.3055556	3.33
1533186943.609	71.45	UTC-0300	101	1.1944444	3.22
1534406100.866	12.87	UTC-0500	18	1.3888887	0.54
1533435636.796	69.33	UTC-0300	100	1.1944444	3.0
1531418100.085	83.56	UTC-0300	118	1.3926667	3.54
1534731325.133	73.78	UTC-0300	106	1.2296666	3.18
1532141025.157	46.09	UTC-0300	65	1.3027016	1.93
1533456252.156	79.31	UTC-0300	113	1.3218333	3.39
1532306501.861	8.68	UTC-0300	6	5.1666665	0.53
1534573932.978	71.1	UTC-0500	101	1.3611112	3.03
1532040660.478	49.190002	UTC-0300	71	1.1876591	2.139999
1534234534.189	71.94	UTC-0500	101	1.3611112	3.03
1533957297.186	23.08	UTC-0400	28	1.4722222	1.09
1532309700.115	76.68	UTC-0300	111	1.278	3.33
1531534374.145	75.62	UTC-0300	110	1.2603334	3.3
1532394899.151	55.44	UTC-0300	78	1.3333334	2.33
1534888496.079	78.69	UTC-0300	112	1.3115001	3.36
1535006088.472	10.61	UTC-0300	15	1.3611112	0.44
1530783622.644	21.1	UTC-0600	40	1.25	2.36
1534974803.268	78.56	UTC-0300	112	1.3093332	3.36
1531334096.867	68.19	UTC-0300	97	1.2777778	2.91
1531522608.466	38.970005	UTC-0300	57	1.3361635	1.8299996
1533099330.242	59.88	UTC-0300	86	1.2222222	2.58
1531190068.913	4.63	UTC-0300	7	0.97988695	0.21000001
1531968898.823	76.11	UTC-0300	108	1.3055556	3.24
1532813782.207	19.509996	UTC-0300	28	1.3352431	0.83999974
1531107497.575	2.72	UTC-0300	4	1.1111112	0.12
1532214986.362	74.51	UTC-0300	108	1.2418333	3.24
1531283794.712	36.96	UTC-0300	55	1.0277778	1.66
1531719047.757	8.61	UTC-0300	12	1.4166666	0.3
1533618360.473	42.74	UTC-0400	53	1.9807053	1.84
1533008105.779	81.12	UTC-0300	116	1.352	3.48
1533163072.417	5.64	UTC-0300	6	1.8611112	0.36
1531848916.012	55.67	UTC-0300	89	1.25	2.67
1531362300.579	68.40001	UTC-0300	108	1.2672995	3.2399979
1532484935.142	84.52996	UTC-0300	119	1.4088328	3.5699987
1531427906.212	73.2	UTC-0300	104	1.3065174	3.1199994
1532494582.136	78.69	UTC-0300	110	1.3888888	3.3
1533345023.177	14.76	UTC-0300	20	1.7261069	0.61
1530841335.458	46.6	UTC-0600	66	1.3055556	1.97
1531882170.395	78.61	UTC-0300	112	1.3101667	3.36
1531091697.646	66.52	UTC-0600	93	1.3810571	2.78
1534831711.756	16.46	UTC-0300	47	1.1388888	4.57
1531245022.917	51.35	UTC-0300	118	1.3333334	3.54
1534982537.611	25.51	UTC-0300	52	1.2777778	1.56
1531274624.576	55.47	UTC-0300	97	1.2777778	2.91
1534195979.958	26.04	UTC-0400	36	1.2777778	1.17
1531023295.462	75.46	UTC-0600	108	1.2576666	3.24
1534727724.529	10.51	UTC-0300	15	1.3611112	0.45
1533184498.262	55.18	UTC-0300	79	1.2222222	2.37
1534234499.287	47.17	UTC-0500	65	1.5277778	1.95
1533194095.61	69.3	UTC-0300	101	1.155	3.03
1533180929.437	4.8599997	UTC-0300	7	0.9203427	0.21000001
1531864210.734	14.02	UTC-0300	17	1.8055556	0.63
1533940709.808	11.18	UTC-0400	16	1.2222222	0.47
1531275741.063	6.07	UTC-0300	9	1.1111112	0.27
1532066507.874	77.75	UTC-0300	112	1.2958333	3.52
1534498537.008	28.22	UTC-0500	42	1.0277778	1.28
1534730128.346	72.0	UTC-0300	104	1.2	3.12
1534819936.951	29.24	UTC-0300	41	1.3888888	1.22
1534571945.666	74.19	UTC-0500	106	1.25	3.18
1533079456.552	4.85	UTC-0300	14	1.1944444	1.26
1533931510.587	11.9	UTC-0400	17	1.350383	0.51
1530853264.253	72.6	UTC-0600	104	1.25	3.12
1534396005.683	58.42	UTC-0500	86	1.6388887	2.59
1534655717.829	80.98	UTC-0300	114	1.3496667	3.42
1533589608.705	83.3	UTC-0300	119	1.3883333	3.57
1531091587.449	97.2	UTC-0600	138	1.62	4.14
1531289699.282	20.87	UTC-0300	30	1.3055556	0.9
1533154520.973	63.03	UTC-0300	50	3.1111112	3.63
1533456252.489	80.67	UTC-0300	115	1.3445	3.4499998
1531790770.048	31.14	UTC-0300	43	1.4444444	1.27
1534221331.845	25.99	UTC-0500	36	1.4561355	1.0599997
1531418497.445	81.24	UTC-0300	114	1.3888888	3.42
1532834096.865	74.08	UTC-0300	108	1.2346666	3.24
1534491303.554	85.63	UTC-0500	118	1.5555556	3.65
1532241394.248	5.64	UTC-0300	8	1.3055556	0.24
1533706755.712	21.95	UTC-0400	35	1.4695591	1.05
1531515962.55	82.82002	UTC-0300	117	1.3803338	3.5099993
1534490193.215	82.08	UTC-0500	123	1.4166642	3.8999999
1532823296.803	75.69	UTC-0300	107	1.3055556	3.21
1534390535.378	62.09	UTC-0500	98	1.1111112	3.62
1533963320.984	77.3	UTC-0400	111	1.2883333	3.37
1531428892.942	45.97	UTC-0300	65	1.3333334	1.95
1533854176.058	68.539986	UTC-0400	67	2.4753795	3.9799986
1534322140.733	59.27	UTC-0500	72	1.8852243	2.6499999
1534735136.084	13.06	UTC-0300	20	1.6111112	0.6
1532142448.322	90.83	UTC-0300	128	1.5138333	3.84
1533686001.333	81.62	UTC-0400	115	1.3603334	3.44
1532558093.979	89.68	UTC-0300	128	1.4946667	3.84
1532822099.685	87.01	UTC-0300	100	2.1944444	4.59
1534733484.967	46.72	UTC-0300	66	1.3611112	1.97
1532927686.271	0.0	UTC-0300	0	0.0	0.0
1532560361.61	46.61	UTC-0300	66	1.3333334	1.98
1533707746.237	40.37999	UTC-0400	58	1.207704	1.7399993
1533354899.686	66.61	UTC-0300	92	1.4722222	2.76
1532379078.034	13.95	UTC-0300	16	1.0833334	0.77
1531052461.34	12.53	UTC-0600	17	1.7860317	0.51
1530880566.706	6.2299995	UTC-0600	9	1.2774245	0.27
1534888515.001	12.41	UTC-0300	18	1.1666666	0.54
1533079455.538	16.62	UTC-0300	23	1.5277778	0.67
1530771203.069	7.4399996	UTC-0600	8	1.3279014	0.41
1531968898.919	85.22	UTC-0300	121	1.4203334	3.63
1530953700.064	12.48	UTC-0600	17	1.4999999	0.49
1533354899.877	61.57	UTC-0300	86	1.3611112	2.57
1532997195.021	55.010014	UTC-0300	107	1.2128339	5.2799983
1534391262.086	2.11	UTC-0500	3	1.3055556	0.09
1531095034.419	65.84	UTC-0600	93	1.2777778	2.76
1531522382.249	59.23	UTC-0300	85	1.2222222	2.55
1534732845.501	18.719997	UTC-0300	27	1.1738765	0.7499999
1533078899.066	45.02	UTC-0300	98	1.3333334	2.94
1532486781.899	56.9	UTC-0300	78	1.5277778	2.33
1534977171.675	79.7	UTC-0300	114	1.3283331	3.42
1534201350.075	6.27	UTC-0400	9	1.1944444	0.27
1531199280.23	20.52	UTC-0300	29	1.2518301	0.86
1533355679.179	81.48	UTC-0300	116	1.358	3.48
1530854100.106	58.22	UTC-0600	83	1.3611112	2.5
1534904125.76	4.43	UTC-0300	6	1.9444444	0.17
1531862515.992	8.969999	UTC-0300	13	1.0833231	0.39000002
1533153296.719	82.5	UTC-0300	116	1.375	3.48
1531794366.463	82.97	UTC-0300	118	1.3828334	3.54
1534486470.741	71.02	UTC-0500	103	1.1836667	3.09
1533791344.75	82.01	UTC-0400	116	1.3668333	3.48
1532840604.87	4.78	UTC-0300	6	2.0277777	0.18
1531160896.42	78.91	UTC-0300	106	1.4722222	3.41
1531105085.164	16.64	UTC-0300	22	1.7500001	0.73
1534316100.112	20.27	UTC-0500	33	1.3888888	0.99
1534487817.801	65.53	UTC-0500	98	1.1666666	3.16
1532814375.556	6.37	UTC-0300	9	1.5509663	0.26999998
1533432895.058	44.32	UTC-0300	65	1.1388888	1.96
1533178977.812	100.52	UTC-0300	133	1.8611112	4.01
1534906171.621	14.71	UTC-0300	21	1.25	0.63
1531080907.282	32.9	UTC-0600	52	1.3458871	1.559999
1532486096.836	59.62	UTC-0300	99	1.3888888	2.96
1534818106.335	59.65	UTC-0300	79	1.695465	2.4299998
1534726500.249	78.89	UTC-0300	114	1.3148333	3.42
1535004822.013	74.95	UTC-0300	105	1.3838788	3.15
1531286096.51	81.61	UTC-0300	116	1.3601667	3.48
1532566024.329	77.94	UTC-0300	112	1.3042712	3.36
1533438958.372	5.9599996	UTC-0300	9	0.99957603	0.28
1531964096.639	70.84	UTC-0300	99	1.4349746	2.97
1532997168.918	57.84	UTC-0300	103	1.2405324	5.84
1534484125.233	56.18	UTC-0500	89	1.1388888	3.12
1531604098.779	44.07	UTC-0300	74	1.5	3.75
1531259699.173	82.6	UTC-0300	115	1.4166666	3.45
1532564037.073	20.1	UTC-0300	30	1.0000001	0.91
1533453382.162	23.46	UTC-0300	34	1.1944444	1.02
1531446483.66	32.76	UTC-0300	47	1.2506589	1.3499999
1531260403.827	82.65	UTC-0300	117	1.3775	3.51
1531461301.35	74.69	UTC-0300	107	1.2448334	3.21
1533425696.654	5.24	UTC-0300	8	1.1388888	0.25
1531792497.547	84.16	UTC-0300	120	1.4026667	3.6
1531021425.155	63.13	UTC-0600	92	1.1388888	2.76
1532486096.504	8.0	UTC-0300	11	1.7500001	0.33
1534575300.555	66.05	UTC-0500	101	1.1666666	3.54
1534029903.775	12.5	UTC-0400	18	1.4182377	0.53999996
1534982741.586	46.42	UTC-0300	68	1.1388888	2.05
1530935223.052	17.900002	UTC-0600	25	1.5658541	0.74
1534140944.078	55.85	UTC-0400	80	1.2777778	2.41
1531418497.609	75.73	UTC-0300	120	1.5833334	3.64
1531704897.846	28.02	UTC-0300	40	1.2777778	1.2
1532494582.291	98.03	UTC-0300	133	1.6338333	4.09
1532212496.843	14.41	UTC-0300	21	1.3333334	0.64
1531614704.763	16.53	UTC-0300	24	1.0277778	0.71
1530852475.61	52.65	UTC-0600	73	1.4754666	2.1899998
1534037693.43	69.13	UTC-0400	99	1.1666666	2.98
1530968593.563	10.559999	UTC-0600	16	1.0435688	0.5
1534905224.582	62.94	UTC-0300	90	1.275826	2.7
1531612529.475	80.75	UTC-0300	113	1.3888888	3.39
1532152160.664	88.61	UTC-0300	124	1.4768332	3.72
1534817696.529	75.78	UTC-0300	107	1.3611112	3.22
1534578763.562	11.88	UTC-0500	17	1.2222222	0.51
1532745265.817	65.63	UTC-0300	93	1.2777778	2.78
1533707940.693	65.43	UTC-0400	92	1.3738929	2.76
1531616096.965	83.31	UTC-0300	118	1.3885	3.54
1531703398.497	81.67	UTC-0300	115	1.3611666	3.45
1534216036.162	38.910004	UTC-0500	56	1.2065954	1.6799995
1530857696.379	77.41	UTC-0600	112	1.4166666	3.38
1534482703.417	77.19	UTC-0500	109	1.3333334	3.27
1531533196.351	59.760006	UTC-0300	92	1.2553831	3.5399988
1532824344.554	35.02	UTC-0300	51	1.1944444	1.53
1532560361.517	36.03	UTC-0300	51	1.3611112	1.53
1533164689.662	46.65	UTC-0300	66	1.2777778	1.96
1532833086.348	88.81	UTC-0300	125	1.4801667	3.75
1531162660.292	71.979996	UTC-0300	100	1.4614702	2.9999988
1532718899.335	32.02	UTC-0300	44	1.5833334	1.32
1533687438.263	27.999996	UTC-0400	42	1.5515043	1.3599997
1531882171.597	49.98	UTC-0300	88	1.1944444	4.71
1531776618.526	4.55	UTC-0300	6	2.2222223	0.17
1534319783.627	62.04	UTC-0500	99	1.2222222	2.98
1534817341.255	55.569992	UTC-0300	96	1.3789148	2.879999
1531114498.77	29.69	UTC-0300	42	1.3333334	1.26
1532486781.636	53.73	UTC-0300	82	1.5	3.01
1531599292.547	14.66	UTC-0300	21	1.2222222	0.63
1533437000.238	30.630009	UTC-0300	45	1.1150924	1.2899992
1534634096.796	78.16	UTC-0300	111	1.3026667	3.33
1533349891.369	34.79	UTC-0300	49	1.333359	1.46
1534573931.345	76.8	UTC-0500	110	1.2800001	3.3
1531010565.432	25.4	UTC-0600	38	1.0896004	1.0899999
1532493295.74	15.68	UTC-0300	21	1.4722222	0.59
1534648501.102	73.08	UTC-0300	109	1.3333334	3.81
1532310043.368	72.93	UTC-0300	105	1.2222222	3.15
1533686997.91	41.77	UTC-0400	59	1.3888888	1.77
1532718900.153	84.12	UTC-0300	122	1.4020001	3.94
1532065780.962	76.3	UTC-0300	109	1.2716666	3.27
1533521686.612	4.4	UTC-0300	6	1.3611112	0.18
1533539894.161	58.149982	UTC-0300	76	1.676606	2.4399989
1533874744.614	11.74	UTC-0400	18	0.883344	0.54999995
1532057697.475	77.37	UTC-0300	109	1.3333334	3.26
1533855067.751	69.23001	UTC-0400	97	1.3718295	2.8999996
1531762185.628	21.73	UTC-0300	31	1.25	0.93
1533787834.469	42.340004	UTC-0400	60	1.2919384	1.7799999
1532831604.276	53.39	UTC-0300	82	1.1111112	2.46
1531018933.039	48.45	UTC-0600	70	1.2222222	2.1
1532148887.383	59.15	UTC-0300	84	1.4166666	2.52
1530706507.269	63.24	UTC-0600	92	1.1388888	2.76
1532756173.694	5.74	UTC-0300	8	1.5833334	0.24
1535062521.56	49.9	UTC-0300	70	1.3888888	2.1
1531758305.708	4.36	UTC-0300	6	1.2222222	0.17
1534817310.535	28.650007	UTC-0300	57	1.2609515	1.5299991
1534601667.873	82.61	UTC-0300	116	1.3768333	3.47
1534569314.51	67.9	UTC-0500	106	1.2777778	3.75
1531522247.247	71.22	UTC-0300	102	1.4444444	3.06
1533428134.543	17.07	UTC-0300	24	1.4444444	0.71
1534654198.494	79.29	UTC-0300	112	1.3215	3.36
1534821292.723	31.16	UTC-0300	40	1.5555555	1.48
1531286262.861	73.15997	UTC-0300	106	1.2193328	3.179999
1533457282.323	78.51	UTC-0300	112	1.3085	3.36
1533436197.154	72.06	UTC-0300	103	1.25	3.08
1535005070.63	77.49999	UTC-0300	108	1.4233408	3.2299995
1534655721.033	81.02	UTC-0300	113	1.4166666	3.39
1531716959.312	7.91	UTC-0300	12	0.9166667	0.36
1532421657.134	2.8	UTC-0300	4	1.25	0.12
1531773771.893	5.82	UTC-0300	7	2.9822814	0.22
1532055752.051	68.42	UTC-0300	99	1.1944444	2.97
1533101697.064	31.91	UTC-0300	46	1.1944444	1.38
1530853567.477	46.2	UTC-0600	59	1.7773252	2.23
1533110089.607	70.42	UTC-0300	102	1.1736666	3.06
1531718520.999	8.35	UTC-0300	11	1.9727877	0.32
1530785313.879	31.35	UTC-0600	42	1.4945952	1.3799999
1532147606.29	85.03	UTC-0300	120	1.4171666	3.6
1534142375.802	81.04	UTC-0400	116	1.3506666	3.48
1531345469.181	74.35	UTC-0300	106	1.25	3.18
1534734956.697	8.76	UTC-0300	9	2.6404982	0.52
1534650004.166	75.46	UTC-0300	107	1.2777778	3.2
1533957793.745	87.88	UTC-0400	117	1.6944444	3.55
1531018933.159	68.76	UTC-0600	107	1.5833334	4.58
1531880050.604	72.82	UTC-0300	108	1.2136666	3.58
1531460140.727	69.79998	UTC-0300	101	1.259789	3.0299993
1534484618.179	66.12	UTC-0500	99	1.1111112	3.12
1531447999.612	73.24	UTC-0300	104	1.2777778	3.11
1533547430.621	43.62	UTC-0300	62	1.25	1.84
1532075728.693	5.9700003	UTC-0300	8	1.685544	0.23
1530934205.192	19.46	UTC-0600	23	2.125356	0.93
1534732520.021	74.43	UTC-0300	108	1.2405	3.24
1534727322.383	85.06	UTC-0300	121	1.4176667	3.63
1532142898.944	23.14	UTC-0300	34	1.1666666	1.02
1534604565.345	92.12996	UTC-0300	132	1.5354995	3.9599993
1532918106.196	75.97	UTC-0300	111	1.2661666	3.34
1533456926.023	80.5	UTC-0300	115	1.3416667	3.45
1535004488.737	71.05	UTC-0300	97	1.4722222	2.92
1533774620.716	74.01	UTC-0400	102	1.4444444	3.09
1531808048.536	13.78	UTC-0300	16	3.1388888	0.55
1532054647.66	37.43	UTC-0300	56	1.0000001	1.69
1534408496.399	11.67	UTC-0500	15	1.75	0.46
1531708501.603	72.66	UTC-0300	105	1.2110001	3.15
1533962102.001	4.65	UTC-0400	7	0.8888889	0.21
1532587324.607	6.73	UTC-0300	9	1.5277778	0.26
1532382603.079	85.67	UTC-0300	123	1.4278332	3.69
1534978498.314	92.43	UTC-0300	137	1.6111112	4.38
1534732521.017	76.28	UTC-0300	109	1.2713333	3.27
1531616097.4	6.16	UTC-0300	8	2.2777777	0.24
1533931350.84	10.1	UTC-0400	15	1.0812902	0.45000002
1534585571.767	36.84	UTC-0500	52	1.3333334	1.55
1531616096.705	45.35	UTC-0300	65	1.2777778	1.95
1533184845.676	73.5	UTC-0300	105	1.225	3.15
1533006815.113	75.18	UTC-0300	106	1.3333334	3.17
1533274513.612	72.19	UTC-0300	104	1.2031666	3.12
1533593698.319	27.75	UTC-0300	40	1.1944444	1.2
1531614703.773	44.48	UTC-0300	62	1.3333333	1.85
1533521686.361	17.3	UTC-0300	25	1.25	0.75
1533511954.121	50.92	UTC-0300	80	1.1737304	2.4099998
1534200866.964	4.37	UTC-0400	6	1.5555556	0.18
1533506908.907	8.6	UTC-0300	12	1.4166666	0.3
1534970097.108	6.21	UTC-0300	9	0.9722222	0.27
1531187163.88	5.72	UTC-0300	8	1.3888888	0.24
1534985904.562	63.71	UTC-0300	91	1.3333334	2.78
1531092605.784	4.52	UTC-0600	7	0.8333333	0.22
1534397696.837	83.7	UTC-0500	113	1.6111112	3.44
1533099830.943	6.82	UTC-0300	9	2.2777777	0.25
1531245023.536	80.63	UTC-0300	114	1.3438333	3.42
1532380496.547	51.34	UTC-0300	74	1.2777778	2.22
1534477891.316	77.93	UTC-0500	109	1.4166666	3.28
1530777296.753	11.98	UTC-0600	17	1.4722222	0.5
1534286094.222	12.39	UTC-0500	17	1.4166666	0.5
1532379495.336	77.77	UTC-0300	111	1.2961665	3.33
1532822099.606	83.08	UTC-0300	106	1.8333333	3.64
1533453381.481	73.4	UTC-0300	106	1.2233335	3.18
1531085015.319	22.96	UTC-0600	32	1.4473615	0.94
1532054880.612	66.75	UTC-0300	93	1.4215662	2.7899997
1530844352.408	32.21	UTC-0600	38	2.3333333	1.61
1532241394.047	33.4	UTC-0300	58	1.5555556	2.57
1533592100.079	15.72	UTC-0300	18	1.3055556	0.77
1533434460.509	80.39003	UTC-0300	113	1.3503269	3.3899972
1534028299.416	6.02	UTC-0400	8	1.5833334	0.22
1532832802.485	78.31	UTC-0300	107	1.5096331	3.1899996
1534492590.527	56.260002	UTC-0500	89	1.3225993	2.6599998
1533153297.018	76.03	UTC-0300	108	1.3055556	3.23
1534634097.067	88.68	UTC-0300	126	1.4779999	3.78
1532810095.695	135.26001	UTC-0300	150	2.3585637	7.14
1531545296.427	9.1	UTC-0300	12	2.5	0.34
1530843298.883	27.45	UTC-0600	34	1.6111112	1.27
1533861275.687	12.04	UTC-0400	17	1.2777778	0.5
1531861162.392	78.17995	UTC-0300	112	1.3029991	3.359998
1530782955.027	57.92	UTC-0600	100	1.5615894	4.51
1533339296.52	69.16	UTC-0300	98	1.3055556	2.94
1533881860.752	6.59	UTC-0400	9	1.5603079	0.26
1531773713.461	5.55	UTC-0300	7	1.9722222	0.24
1532485080.515	86.04995	UTC-0300	122	1.4341657	3.719998
1532587324.277	17.79	UTC-0300	25	1.4166666	0.74
1534655717.217	85.38	UTC-0300	120	1.423	3.59
1534412084.455	32.51	UTC-0500	50	1.1111112	1.85
1531617300.392	69.39	UTC-0300	99	1.2777778	2.97
1531720498.837	80.91	UTC-0300	116	1.3485001	3.48
1531599294.343	61.01	UTC-0300	88	1.1944444	2.64
1531259698.328	96.45	UTC-0300	131	1.6074998	3.98
1533412288.718	3.87	UTC-0300	6	0.8333333	0.19
1530968571.895	9.13	UTC-0600	13	1.536907	0.39000002
1534484796.589	58.25	UTC-0500	93	1.0277778	3.49
1532210282.632	20.33	UTC-0300	28	1.4444444	0.82
1531541320.54	83.05	UTC-0300	113	1.5277778	3.46
1534405196.593	14.4	UTC-0500	20	1.2777778	0.59
1534985633.417	8.37	UTC-0300	12	1.75	0.37
1533335692.702	13.02	UTC-0300	19	1.2222222	0.58
1531019695.791	29.13	UTC-0600	40	1.4722222	1.22
1533261923.112	77.28	UTC-0300	110	1.288	3.3
1532751866.031	66.8	UTC-0300	107	1.3396037	3.2099998
1534985633.267	61.54	UTC-0300	86	1.3611112	2.57
1533761700.566	9.44	UTC-0400	8	3.9722223	0.59
1534819937.736	37.7	UTC-0300	53	1.4166666	1.58
1534319916.274	27.23	UTC-0500	40	1.1388888	1.21
1531955287.275	79.59	UTC-0300	115	1.3264999	3.45
1532217296.024	34.0	UTC-0300	59	1.5	2.93
1532832328.301	11.65	UTC-0300	16	1.6666666	0.47
1531453868.378	21.84	UTC-0300	32	1.1111112	0.96
1531716957.829	70.28	UTC-0300	102	1.1713333	3.06
1531452896.027	75.6	UTC-0300	108	1.26	3.24
1533683156.1	79.59	UTC-0400	114	1.3611112	3.58
1533944837.747	49.860016	UTC-0400	70	1.2689444	2.1299992
1531720499.115	82.65	UTC-0300	118	1.3775	3.54
1534645019.123	7.06	UTC-0300	10	1.5555556	0.3
1532382601.762	85.69	UTC-0300	122	1.4281667	3.66
1533295441.143	6.0700006	UTC-0300	8	1.8484269	0.24
1531637484.875	8.3	UTC-0300	12	1.2222222	0.3
1533412956.654	8.78	UTC-0300	12	1.5277778	0.35
1531547713.324	70.09	UTC-0300	102	1.1681666	3.06
1534730128.552	76.81	UTC-0300	112	1.2801665	3.36
1533707927.455	80.700005	UTC-0400	114	1.3450001	3.4199994
1531720783.648	4.7999997	UTC-0300	7	1.2415783	0.21000001
1533945304.029	56.39	UTC-0400	98	1.3055556	2.94
1534731299.625	68.91	UTC-0300	101	1.1485001	3.03
1531290320.335	77.63	UTC-0300	109	1.3611112	3.27
1532021714.048	78.94	UTC-0300	112	1.3156667	3.36
1531430124.871	73.78	UTC-0300	104	1.3333334	3.11
1534319782.728	15.11	UTC-0500	22	1.0	0.65
